Consumer_ID,Preferred_Cuisine,Restaurant_ID,Restaurant_Name,Cuisine,Consumer_City,Restaurant_City,Price,Alcohol_Service,Parking,Overall_Rating,Food_Rating,Service_Rating
U1062,Mexican,132834,Gorditas Doa Gloria,Mexican,San Luis Potosi,San Luis Potosi,Low,No Service,Public,0,0,0
U1062,Mexican,132845,Cenaduria El Rincón De Tlaquepaque,Mexican,San Luis Potosi,San Luis Potosi,Medium,No Service,No,0,0,0
U1062,Mexican,132925,El Pueblito,Mexican,San Luis Potosi,San Luis Potosi,Medium,Wine & Beer,No,0,0,0
U1062,Mexican,134976,Log Yin,Mexican,San Luis Potosi,Cuernavaca,Low,No Service,Yes,0,0,0
U1062,Mexican,135018,El Oceano Dorado,Mexican,San Luis Potosi,Cuernavaca,Medium,Full Bar,Yes,0,0,0
U1062,Mexican,135025,El Rincon De San Francisco,Mexican,San Luis Potosi,San Luis Potosi,Medium,No Service,No,0,0,0
U1062,Mexican,135027,Restaurant Orizatlan,Mexican,San Luis Potosi,San Luis Potosi,Medium,Wine & Beer,No,0,0,0
U1062,Mexican,135028,La Virreina,Mexican,San Luis Potosi,San Luis Potosi,Medium,Wine & Beer,No,0,0,0
U1062,Mexican,135055,La Cochinita Pibil Restaurante Yucateco,Mexican,San Luis Potosi,San Luis Potosi,High,No Service,Yes,0,0,0
U1062,Mexican,135104,Vips,Mexican,San Luis Potosi,Ciudad Victoria,Medium,Full Bar,Yes,0,0,0
U1062,Mexican,135106,El Rincón De San Francisco,Mexican,San Luis Potosi,San Luis Potosi,Medium,Wine & Beer,No,0,0,0
U1062,Mexican,132584,Gorditas Doña Tota,Mexican,San Luis Potosi,Ciudad Victoria,Medium,No Service,Yes,0,0,0
U1062,Mexican,132594,Tacos De Barbacoa Enfrente Del Tec,Mexican,San Luis Potosi,Ciudad Victoria,Low,No Service,Public,0,0,0
U1062,Mexican,132608,Hamburguesas La Perica,Mexican,San Luis Potosi,Ciudad Victoria,Low,No Service,Public,0,0,0
U1062,Mexican,132613,Carnitas Mata,Mexican,San Luis Potosi,Ciudad Victoria,Medium,No Service,Yes,0,0,0
U1062,Mexican,132630,Palomo Tec,Mexican,San Luis Potosi,Ciudad Victoria,Low,No Service,No,0,0,0
U1062,Mexican,132663,Tacos Abi,Mexican,San Luis Potosi,Ciudad Victoria,Low,No Service,No,0,0,0
U1062,Mexican,132665,Tacos Correcaminos,Mexican,San Luis Potosi,Ciudad Victoria,Low,No Service,No,0,0,0
U1062,Mexican,132668,Tacos El Guero,Mexican,San Luis Potosi,Ciudad Victoria,Low,No Service,No,0,0,0
U1062,Mexican,132706,Gorditas Dona Tota,Mexican,San Luis Potosi,Ciudad Victoria,Medium,No Service,Public,0,0,0
U1062,Mexican,132715,Tacos De La Estacion,Mexican,San Luis Potosi,Ciudad Victoria,Low,No Service,No,0,0,0
U1062,Mexican,132723,Gordas De Morales,Mexican,San Luis Potosi,San Luis Potosi,Medium,Full Bar,Public,0,0,0
U1062,Mexican,132732,Taqueria El Amigo ,Mexican,San Luis Potosi,Ciudad Victoria,Low,No Service,No,0,0,0
U1062,Mexican,132740,Carreton De Flautas Y Migadas,Mexican,San Luis Potosi,Ciudad Victoria,Low,No Service,No,0,0,0
U1062,Mexican,132754,Cabana Huasteca,Mexican,San Luis Potosi,San Luis Potosi,Medium,No Service,No,0,0,0
U1062,Mexican,132755,La Estrella De Dimas,Mexican,San Luis Potosi,San Luis Potosi,Medium,No Service,Public,0,0,0
U1062,Mexican,132773,El Cotorreo,Mexican,San Luis Potosi,Cuernavaca,Low,Wine & Beer,No,0,0,0
U1062,Mexican,132825,Puesto De Tacos,Mexican,San Luis Potosi,San Luis Potosi,Low,No Service,No,0,0,0
U1062,Mexican,132834,Gorditas Doa Gloria,Mexican,San Luis Potosi,San Luis Potosi,Low,No Service,Public,0,0,0
U1062,Mexican,132845,Cenaduria El Rincón De Tlaquepaque,Mexican,San Luis Potosi,San Luis Potosi,Medium,No Service,No,0,0,0
U1062,Mexican,132925,El Pueblito,Mexican,San Luis Potosi,San Luis Potosi,Medium,Wine & Beer,No,0,0,0
U1062,Mexican,134976,Log Yin,Mexican,San Luis Potosi,Cuernavaca,Low,No Service,Yes,0,0,0
U1062,Mexican,135018,El Oceano Dorado,Mexican,San Luis Potosi,Cuernavaca,Medium,Full Bar,Yes,0,0,0
U1062,Mexican,135025,El Rincon De San Francisco,Mexican,San Luis Potosi,San Luis Potosi,Medium,No Service,No,0,0,0
U1062,Mexican,135027,Restaurant Orizatlan,Mexican,San Luis Potosi,San Luis Potosi,Medium,Wine & Beer,No,0,0,0
U1062,Mexican,135028,La Virreina,Mexican,San Luis Potosi,San Luis Potosi,Medium,Wine & Beer,No,0,0,0
U1062,Mexican,135055,La Cochinita Pibil Restaurante Yucateco,Mexican,San Luis Potosi,San Luis Potosi,High,No Service,Yes,0,0,0
U1062,Mexican,135104,Vips,Mexican,San Luis Potosi,Ciudad Victoria,Medium,Full Bar,Yes,0,0,0
U1062,Mexican,135106,El Rincón De San Francisco,Mexican,San Luis Potosi,San Luis Potosi,Medium,Wine & Beer,No,0,0,0
U1062,Mexican,132584,Gorditas Doña Tota,Mexican,San Luis Potosi,Ciudad Victoria,Medium,No Service,Yes,0,0,0
U1062,Mexican,132594,Tacos De Barbacoa Enfrente Del Tec,Mexican,San Luis Potosi,Ciudad Victoria,Low,No Service,Public,0,0,0
U1062,Mexican,132608,Hamburguesas La Perica,Mexican,San Luis Potosi,Ciudad Victoria,Low,No Service,Public,0,0,0
U1062,Mexican,132613,Carnitas Mata,Mexican,San Luis Potosi,Ciudad Victoria,Medium,No Service,Yes,0,0,0
U1062,Mexican,132630,Palomo Tec,Mexican,San Luis Potosi,Ciudad Victoria,Low,No Service,No,0,0,0
U1062,Mexican,132663,Tacos Abi,Mexican,San Luis Potosi,Ciudad Victoria,Low,No Service,No,0,0,0
U1062,Mexican,132665,Tacos Correcaminos,Mexican,San Luis Potosi,Ciudad Victoria,Low,No Service,No,0,0,0
U1062,Mexican,132668,Tacos El Guero,Mexican,San Luis Potosi,Ciudad Victoria,Low,No Service,No,0,0,0
U1062,Mexican,132706,Gorditas Dona Tota,Mexican,San Luis Potosi,Ciudad Victoria,Medium,No Service,Public,0,0,0
U1062,Mexican,132715,Tacos De La Estacion,Mexican,San Luis Potosi,Ciudad Victoria,Low,No Service,No,0,0,0
U1062,Mexican,132723,Gordas De Morales,Mexican,San Luis Potosi,San Luis Potosi,Medium,Full Bar,Public,0,0,0
U1062,Mexican,132732,Taqueria El Amigo ,Mexican,San Luis Potosi,Ciudad Victoria,Low,No Service,No,0,0,0
U1062,Mexican,132740,Carreton De Flautas Y Migadas,Mexican,San Luis Potosi,Ciudad Victoria,Low,No Service,No,0,0,0
U1062,Mexican,132754,Cabana Huasteca,Mexican,San Luis Potosi,San Luis Potosi,Medium,No Service,No,0,0,0
U1062,Mexican,132755,La Estrella De Dimas,Mexican,San Luis Potosi,San Luis Potosi,Medium,No Service,Public,0,0,0
U1062,Mexican,132773,El Cotorreo,Mexican,San Luis Potosi,Cuernavaca,Low,Wine & Beer,No,0,0,0
U1062,Mexican,132825,Puesto De Tacos,Mexican,San Luis Potosi,San Luis Potosi,Low,No Service,No,0,0,0
U1062,Mexican,132834,Gorditas Doa Gloria,Mexican,San Luis Potosi,San Luis Potosi,Low,No Service,Public,0,0,0
U1062,Mexican,132845,Cenaduria El Rincón De Tlaquepaque,Mexican,San Luis Potosi,San Luis Potosi,Medium,No Service,No,0,0,0
U1062,Mexican,132925,El Pueblito,Mexican,San Luis Potosi,San Luis Potosi,Medium,Wine & Beer,No,0,0,0
U1062,Mexican,134976,Log Yin,Mexican,San Luis Potosi,Cuernavaca,Low,No Service,Yes,0,0,0
U1062,Mexican,135018,El Oceano Dorado,Mexican,San Luis Potosi,Cuernavaca,Medium,Full Bar,Yes,0,0,0
U1062,Mexican,135025,El Rincon De San Francisco,Mexican,San Luis Potosi,San Luis Potosi,Medium,No Service,No,0,0,0
U1062,Mexican,135027,Restaurant Orizatlan,Mexican,San Luis Potosi,San Luis Potosi,Medium,Wine & Beer,No,0,0,0
U1062,Mexican,135028,La Virreina,Mexican,San Luis Potosi,San Luis Potosi,Medium,Wine & Beer,No,0,0,0
U1062,Mexican,135055,La Cochinita Pibil Restaurante Yucateco,Mexican,San Luis Potosi,San Luis Potosi,High,No Service,Yes,0,0,0
U1062,Mexican,135104,Vips,Mexican,San Luis Potosi,Ciudad Victoria,Medium,Full Bar,Yes,0,0,0
U1062,Mexican,135106,El Rincón De San Francisco,Mexican,San Luis Potosi,San Luis Potosi,Medium,Wine & Beer,No,0,0,0
U1062,Mexican,132584,Gorditas Doña Tota,Mexican,San Luis Potosi,Ciudad Victoria,Medium,No Service,Yes,0,0,0
U1062,Mexican,132594,Tacos De Barbacoa Enfrente Del Tec,Mexican,San Luis Potosi,Ciudad Victoria,Low,No Service,Public,0,0,0
U1062,Mexican,132608,Hamburguesas La Perica,Mexican,San Luis Potosi,Ciudad Victoria,Low,No Service,Public,0,0,0
U1062,Mexican,132613,Carnitas Mata,Mexican,San Luis Potosi,Ciudad Victoria,Medium,No Service,Yes,0,0,0
U1062,Mexican,132630,Palomo Tec,Mexican,San Luis Potosi,Ciudad Victoria,Low,No Service,No,0,0,0
U1062,Mexican,132663,Tacos Abi,Mexican,San Luis Potosi,Ciudad Victoria,Low,No Service,No,0,0,0
U1062,Mexican,132665,Tacos Correcaminos,Mexican,San Luis Potosi,Ciudad Victoria,Low,No Service,No,0,0,0
U1062,Mexican,132668,Tacos El Guero,Mexican,San Luis Potosi,Ciudad Victoria,Low,No Service,No,0,0,0
U1062,Mexican,132706,Gorditas Dona Tota,Mexican,San Luis Potosi,Ciudad Victoria,Medium,No Service,Public,0,0,0
U1062,Mexican,132715,Tacos De La Estacion,Mexican,San Luis Potosi,Ciudad Victoria,Low,No Service,No,0,0,0
U1062,Mexican,132723,Gordas De Morales,Mexican,San Luis Potosi,San Luis Potosi,Medium,Full Bar,Public,0,0,0
U1062,Mexican,132732,Taqueria El Amigo ,Mexican,San Luis Potosi,Ciudad Victoria,Low,No Service,No,0,0,0
U1062,Mexican,132740,Carreton De Flautas Y Migadas,Mexican,San Luis Potosi,Ciudad Victoria,Low,No Service,No,0,0,0
U1062,Mexican,132754,Cabana Huasteca,Mexican,San Luis Potosi,San Luis Potosi,Medium,No Service,No,0,0,0
U1062,Mexican,132755,La Estrella De Dimas,Mexican,San Luis Potosi,San Luis Potosi,Medium,No Service,Public,0,0,0
U1062,Mexican,132773,El Cotorreo,Mexican,San Luis Potosi,Cuernavaca,Low,Wine & Beer,No,0,0,0
U1062,Mexican,132825,Puesto De Tacos,Mexican,San Luis Potosi,San Luis Potosi,Low,No Service,No,0,0,0
U1062,Mexican,132834,Gorditas Doa Gloria,Mexican,San Luis Potosi,San Luis Potosi,Low,No Service,Public,0,0,0
U1062,Mexican,132845,Cenaduria El Rincón De Tlaquepaque,Mexican,San Luis Potosi,San Luis Potosi,Medium,No Service,No,0,0,0
U1062,Mexican,132925,El Pueblito,Mexican,San Luis Potosi,San Luis Potosi,Medium,Wine & Beer,No,0,0,0
U1062,Mexican,134976,Log Yin,Mexican,San Luis Potosi,Cuernavaca,Low,No Service,Yes,0,0,0
U1062,Mexican,135018,El Oceano Dorado,Mexican,San Luis Potosi,Cuernavaca,Medium,Full Bar,Yes,0,0,0
U1062,Mexican,135025,El Rincon De San Francisco,Mexican,San Luis Potosi,San Luis Potosi,Medium,No Service,No,0,0,0
U1062,Mexican,135027,Restaurant Orizatlan,Mexican,San Luis Potosi,San Luis Potosi,Medium,Wine & Beer,No,0,0,0
U1062,Mexican,135028,La Virreina,Mexican,San Luis Potosi,San Luis Potosi,Medium,Wine & Beer,No,0,0,0
U1062,Mexican,135055,La Cochinita Pibil Restaurante Yucateco,Mexican,San Luis Potosi,San Luis Potosi,High,No Service,Yes,0,0,0
U1062,Mexican,135104,Vips,Mexican,San Luis Potosi,Ciudad Victoria,Medium,Full Bar,Yes,0,0,0
U1062,Mexican,135106,El Rincón De San Francisco,Mexican,San Luis Potosi,San Luis Potosi,Medium,Wine & Beer,No,0,0,0
U1063,Mexican,132584,Gorditas Doña Tota,Mexican,Ciudad Victoria,Ciudad Victoria,Medium,No Service,Yes,2,2,2
U1063,Mexican,132594,Tacos De Barbacoa Enfrente Del Tec,Mexican,Ciudad Victoria,Ciudad Victoria,Low,No Service,Public,2,2,2
U1063,Mexican,132608,Hamburguesas La Perica,Mexican,Ciudad Victoria,Ciudad Victoria,Low,No Service,Public,2,2,2
U1063,Mexican,132613,Carnitas Mata,Mexican,Ciudad Victoria,Ciudad Victoria,Medium,No Service,Yes,2,2,2
U1063,Mexican,132630,Palomo Tec,Mexican,Ciudad Victoria,Ciudad Victoria,Low,No Service,No,2,2,2
U1063,Mexican,132663,Tacos Abi,Mexican,Ciudad Victoria,Ciudad Victoria,Low,No Service,No,2,2,2
U1063,Mexican,132665,Tacos Correcaminos,Mexican,Ciudad Victoria,Ciudad Victoria,Low,No Service,No,2,2,2
U1063,Mexican,132668,Tacos El Guero,Mexican,Ciudad Victoria,Ciudad Victoria,Low,No Service,No,2,2,2
U1063,Mexican,132706,Gorditas Dona Tota,Mexican,Ciudad Victoria,Ciudad Victoria,Medium,No Service,Public,2,2,2
U1063,Mexican,132715,Tacos De La Estacion,Mexican,Ciudad Victoria,Ciudad Victoria,Low,No Service,No,2,2,2
U1063,Mexican,132723,Gordas De Morales,Mexican,Ciudad Victoria,San Luis Potosi,Medium,Full Bar,Public,2,2,2
U1063,Mexican,132732,Taqueria El Amigo ,Mexican,Ciudad Victoria,Ciudad Victoria,Low,No Service,No,2,2,2
U1063,Mexican,132740,Carreton De Flautas Y Migadas,Mexican,Ciudad Victoria,Ciudad Victoria,Low,No Service,No,2,2,2
U1063,Mexican,132754,Cabana Huasteca,Mexican,Ciudad Victoria,San Luis Potosi,Medium,No Service,No,2,2,2
U1063,Mexican,132755,La Estrella De Dimas,Mexican,Ciudad Victoria,San Luis Potosi,Medium,No Service,Public,2,2,2
U1063,Mexican,132773,El Cotorreo,Mexican,Ciudad Victoria,Cuernavaca,Low,Wine & Beer,No,2,2,2
U1063,Mexican,132825,Puesto De Tacos,Mexican,Ciudad Victoria,San Luis Potosi,Low,No Service,No,2,2,2
U1063,Mexican,132834,Gorditas Doa Gloria,Mexican,Ciudad Victoria,San Luis Potosi,Low,No Service,Public,2,2,2
U1063,Mexican,132845,Cenaduria El Rincón De Tlaquepaque,Mexican,Ciudad Victoria,San Luis Potosi,Medium,No Service,No,2,2,2
U1063,Mexican,132925,El Pueblito,Mexican,Ciudad Victoria,San Luis Potosi,Medium,Wine & Beer,No,2,2,2
U1063,Mexican,134976,Log Yin,Mexican,Ciudad Victoria,Cuernavaca,Low,No Service,Yes,2,2,2
U1063,Mexican,135018,El Oceano Dorado,Mexican,Ciudad Victoria,Cuernavaca,Medium,Full Bar,Yes,2,2,2
U1063,Mexican,135025,El Rincon De San Francisco,Mexican,Ciudad Victoria,San Luis Potosi,Medium,No Service,No,2,2,2
U1063,Mexican,135027,Restaurant Orizatlan,Mexican,Ciudad Victoria,San Luis Potosi,Medium,Wine & Beer,No,2,2,2
U1063,Mexican,135028,La Virreina,Mexican,Ciudad Victoria,San Luis Potosi,Medium,Wine & Beer,No,2,2,2
U1063,Mexican,135055,La Cochinita Pibil Restaurante Yucateco,Mexican,Ciudad Victoria,San Luis Potosi,High,No Service,Yes,2,2,2
U1063,Mexican,135104,Vips,Mexican,Ciudad Victoria,Ciudad Victoria,Medium,Full Bar,Yes,2,2,2
U1063,Mexican,135106,El Rincón De San Francisco,Mexican,Ciudad Victoria,San Luis Potosi,Medium,Wine & Beer,No,2,2,2
U1063,Mexican,132584,Gorditas Doña Tota,Mexican,Ciudad Victoria,Ciudad Victoria,Medium,No Service,Yes,2,1,1
U1063,Mexican,132594,Tacos De Barbacoa Enfrente Del Tec,Mexican,Ciudad Victoria,Ciudad Victoria,Low,No Service,Public,2,1,1
U1063,Mexican,132608,Hamburguesas La Perica,Mexican,Ciudad Victoria,Ciudad Victoria,Low,No Service,Public,2,1,1
U1063,Mexican,132613,Carnitas Mata,Mexican,Ciudad Victoria,Ciudad Victoria,Medium,No Service,Yes,2,1,1
U1063,Mexican,132630,Palomo Tec,Mexican,Ciudad Victoria,Ciudad Victoria,Low,No Service,No,2,1,1
U1063,Mexican,132663,Tacos Abi,Mexican,Ciudad Victoria,Ciudad Victoria,Low,No Service,No,2,1,1
U1063,Mexican,132665,Tacos Correcaminos,Mexican,Ciudad Victoria,Ciudad Victoria,Low,No Service,No,2,1,1
U1063,Mexican,132668,Tacos El Guero,Mexican,Ciudad Victoria,Ciudad Victoria,Low,No Service,No,2,1,1
U1063,Mexican,132706,Gorditas Dona Tota,Mexican,Ciudad Victoria,Ciudad Victoria,Medium,No Service,Public,2,1,1
U1063,Mexican,132715,Tacos De La Estacion,Mexican,Ciudad Victoria,Ciudad Victoria,Low,No Service,No,2,1,1
U1063,Mexican,132723,Gordas De Morales,Mexican,Ciudad Victoria,San Luis Potosi,Medium,Full Bar,Public,2,1,1
U1063,Mexican,132732,Taqueria El Amigo ,Mexican,Ciudad Victoria,Ciudad Victoria,Low,No Service,No,2,1,1
U1063,Mexican,132740,Carreton De Flautas Y Migadas,Mexican,Ciudad Victoria,Ciudad Victoria,Low,No Service,No,2,1,1
U1063,Mexican,132754,Cabana Huasteca,Mexican,Ciudad Victoria,San Luis Potosi,Medium,No Service,No,2,1,1
U1063,Mexican,132755,La Estrella De Dimas,Mexican,Ciudad Victoria,San Luis Potosi,Medium,No Service,Public,2,1,1
U1063,Mexican,132773,El Cotorreo,Mexican,Ciudad Victoria,Cuernavaca,Low,Wine & Beer,No,2,1,1
U1063,Mexican,132825,Puesto De Tacos,Mexican,Ciudad Victoria,San Luis Potosi,Low,No Service,No,2,1,1
U1063,Mexican,132834,Gorditas Doa Gloria,Mexican,Ciudad Victoria,San Luis Potosi,Low,No Service,Public,2,1,1
U1063,Mexican,132845,Cenaduria El Rincón De Tlaquepaque,Mexican,Ciudad Victoria,San Luis Potosi,Medium,No Service,No,2,1,1
U1063,Mexican,132925,El Pueblito,Mexican,Ciudad Victoria,San Luis Potosi,Medium,Wine & Beer,No,2,1,1
U1063,Mexican,134976,Log Yin,Mexican,Ciudad Victoria,Cuernavaca,Low,No Service,Yes,2,1,1
U1063,Mexican,135018,El Oceano Dorado,Mexican,Ciudad Victoria,Cuernavaca,Medium,Full Bar,Yes,2,1,1
U1063,Mexican,135025,El Rincon De San Francisco,Mexican,Ciudad Victoria,San Luis Potosi,Medium,No Service,No,2,1,1
U1063,Mexican,135027,Restaurant Orizatlan,Mexican,Ciudad Victoria,San Luis Potosi,Medium,Wine & Beer,No,2,1,1
U1063,Mexican,135028,La Virreina,Mexican,Ciudad Victoria,San Luis Potosi,Medium,Wine & Beer,No,2,1,1
U1063,Mexican,135055,La Cochinita Pibil Restaurante Yucateco,Mexican,Ciudad Victoria,San Luis Potosi,High,No Service,Yes,2,1,1
U1063,Mexican,135104,Vips,Mexican,Ciudad Victoria,Ciudad Victoria,Medium,Full Bar,Yes,2,1,1
U1063,Mexican,135106,El Rincón De San Francisco,Mexican,Ciudad Victoria,San Luis Potosi,Medium,Wine & Beer,No,2,1,1
U1063,Mexican,132584,Gorditas Doña Tota,Mexican,Ciudad Victoria,Ciudad Victoria,Medium,No Service,Yes,1,0,1
U1063,Mexican,132594,Tacos De Barbacoa Enfrente Del Tec,Mexican,Ciudad Victoria,Ciudad Victoria,Low,No Service,Public,1,0,1
U1063,Mexican,132608,Hamburguesas La Perica,Mexican,Ciudad Victoria,Ciudad Victoria,Low,No Service,Public,1,0,1
U1063,Mexican,132613,Carnitas Mata,Mexican,Ciudad Victoria,Ciudad Victoria,Medium,No Service,Yes,1,0,1
U1063,Mexican,132630,Palomo Tec,Mexican,Ciudad Victoria,Ciudad Victoria,Low,No Service,No,1,0,1
U1063,Mexican,132663,Tacos Abi,Mexican,Ciudad Victoria,Ciudad Victoria,Low,No Service,No,1,0,1
U1063,Mexican,132665,Tacos Correcaminos,Mexican,Ciudad Victoria,Ciudad Victoria,Low,No Service,No,1,0,1
U1063,Mexican,132668,Tacos El Guero,Mexican,Ciudad Victoria,Ciudad Victoria,Low,No Service,No,1,0,1
U1063,Mexican,132706,Gorditas Dona Tota,Mexican,Ciudad Victoria,Ciudad Victoria,Medium,No Service,Public,1,0,1
U1063,Mexican,132715,Tacos De La Estacion,Mexican,Ciudad Victoria,Ciudad Victoria,Low,No Service,No,1,0,1
U1063,Mexican,132723,Gordas De Morales,Mexican,Ciudad Victoria,San Luis Potosi,Medium,Full Bar,Public,1,0,1
U1063,Mexican,132732,Taqueria El Amigo ,Mexican,Ciudad Victoria,Ciudad Victoria,Low,No Service,No,1,0,1
U1063,Mexican,132740,Carreton De Flautas Y Migadas,Mexican,Ciudad Victoria,Ciudad Victoria,Low,No Service,No,1,0,1
U1063,Mexican,132754,Cabana Huasteca,Mexican,Ciudad Victoria,San Luis Potosi,Medium,No Service,No,1,0,1
U1063,Mexican,132755,La Estrella De Dimas,Mexican,Ciudad Victoria,San Luis Potosi,Medium,No Service,Public,1,0,1
U1063,Mexican,132773,El Cotorreo,Mexican,Ciudad Victoria,Cuernavaca,Low,Wine & Beer,No,1,0,1
U1063,Mexican,132825,Puesto De Tacos,Mexican,Ciudad Victoria,San Luis Potosi,Low,No Service,No,1,0,1
U1063,Mexican,132834,Gorditas Doa Gloria,Mexican,Ciudad Victoria,San Luis Potosi,Low,No Service,Public,1,0,1
U1063,Mexican,132845,Cenaduria El Rincón De Tlaquepaque,Mexican,Ciudad Victoria,San Luis Potosi,Medium,No Service,No,1,0,1
U1063,Mexican,132925,El Pueblito,Mexican,Ciudad Victoria,San Luis Potosi,Medium,Wine & Beer,No,1,0,1
U1063,Mexican,134976,Log Yin,Mexican,Ciudad Victoria,Cuernavaca,Low,No Service,Yes,1,0,1
U1063,Mexican,135018,El Oceano Dorado,Mexican,Ciudad Victoria,Cuernavaca,Medium,Full Bar,Yes,1,0,1
U1063,Mexican,135025,El Rincon De San Francisco,Mexican,Ciudad Victoria,San Luis Potosi,Medium,No Service,No,1,0,1
U1063,Mexican,135027,Restaurant Orizatlan,Mexican,Ciudad Victoria,San Luis Potosi,Medium,Wine & Beer,No,1,0,1
U1063,Mexican,135028,La Virreina,Mexican,Ciudad Victoria,San Luis Potosi,Medium,Wine & Beer,No,1,0,1
U1063,Mexican,135055,La Cochinita Pibil Restaurante Yucateco,Mexican,Ciudad Victoria,San Luis Potosi,High,No Service,Yes,1,0,1
U1063,Mexican,135104,Vips,Mexican,Ciudad Victoria,Ciudad Victoria,Medium,Full Bar,Yes,1,0,1
U1063,Mexican,135106,El Rincón De San Francisco,Mexican,Ciudad Victoria,San Luis Potosi,Medium,Wine & Beer,No,1,0,1
U1063,Mexican,132584,Gorditas Doña Tota,Mexican,Ciudad Victoria,Ciudad Victoria,Medium,No Service,Yes,1,2,1
U1063,Mexican,132594,Tacos De Barbacoa Enfrente Del Tec,Mexican,Ciudad Victoria,Ciudad Victoria,Low,No Service,Public,1,2,1
U1063,Mexican,132608,Hamburguesas La Perica,Mexican,Ciudad Victoria,Ciudad Victoria,Low,No Service,Public,1,2,1
U1063,Mexican,132613,Carnitas Mata,Mexican,Ciudad Victoria,Ciudad Victoria,Medium,No Service,Yes,1,2,1
U1063,Mexican,132630,Palomo Tec,Mexican,Ciudad Victoria,Ciudad Victoria,Low,No Service,No,1,2,1
U1063,Mexican,132663,Tacos Abi,Mexican,Ciudad Victoria,Ciudad Victoria,Low,No Service,No,1,2,1
U1063,Mexican,132665,Tacos Correcaminos,Mexican,Ciudad Victoria,Ciudad Victoria,Low,No Service,No,1,2,1
U1063,Mexican,132668,Tacos El Guero,Mexican,Ciudad Victoria,Ciudad Victoria,Low,No Service,No,1,2,1
U1063,Mexican,132706,Gorditas Dona Tota,Mexican,Ciudad Victoria,Ciudad Victoria,Medium,No Service,Public,1,2,1
U1063,Mexican,132715,Tacos De La Estacion,Mexican,Ciudad Victoria,Ciudad Victoria,Low,No Service,No,1,2,1
U1063,Mexican,132723,Gordas De Morales,Mexican,Ciudad Victoria,San Luis Potosi,Medium,Full Bar,Public,1,2,1
U1063,Mexican,132732,Taqueria El Amigo ,Mexican,Ciudad Victoria,Ciudad Victoria,Low,No Service,No,1,2,1
U1063,Mexican,132740,Carreton De Flautas Y Migadas,Mexican,Ciudad Victoria,Ciudad Victoria,Low,No Service,No,1,2,1
U1063,Mexican,132754,Cabana Huasteca,Mexican,Ciudad Victoria,San Luis Potosi,Medium,No Service,No,1,2,1
U1063,Mexican,132755,La Estrella De Dimas,Mexican,Ciudad Victoria,San Luis Potosi,Medium,No Service,Public,1,2,1
U1063,Mexican,132773,El Cotorreo,Mexican,Ciudad Victoria,Cuernavaca,Low,Wine & Beer,No,1,2,1
U1063,Mexican,132825,Puesto De Tacos,Mexican,Ciudad Victoria,San Luis Potosi,Low,No Service,No,1,2,1
U1063,Mexican,132834,Gorditas Doa Gloria,Mexican,Ciudad Victoria,San Luis Potosi,Low,No Service,Public,1,2,1
U1063,Mexican,132845,Cenaduria El Rincón De Tlaquepaque,Mexican,Ciudad Victoria,San Luis Potosi,Medium,No Service,No,1,2,1
U1063,Mexican,132925,El Pueblito,Mexican,Ciudad Victoria,San Luis Potosi,Medium,Wine & Beer,No,1,2,1
U1063,Mexican,134976,Log Yin,Mexican,Ciudad Victoria,Cuernavaca,Low,No Service,Yes,1,2,1
U1063,Mexican,135018,El Oceano Dorado,Mexican,Ciudad Victoria,Cuernavaca,Medium,Full Bar,Yes,1,2,1
U1063,Mexican,135025,El Rincon De San Francisco,Mexican,Ciudad Victoria,San Luis Potosi,Medium,No Service,No,1,2,1
U1063,Mexican,135027,Restaurant Orizatlan,Mexican,Ciudad Victoria,San Luis Potosi,Medium,Wine & Beer,No,1,2,1
U1063,Mexican,135028,La Virreina,Mexican,Ciudad Victoria,San Luis Potosi,Medium,Wine & Beer,No,1,2,1
U1063,Mexican,135055,La Cochinita Pibil Restaurante Yucateco,Mexican,Ciudad Victoria,San Luis Potosi,High,No Service,Yes,1,2,1
